RTENAME,StateNm,RouteID,U_S_R_I,id,tmean.t1,tmean.t2
CHURCH ROAD,88,028,88_028,4924,21.425,21.338
CHURCH ROAD,88,028,88_028,4925,21.340,21.232
MORAN,88,049,88_049,4926,20.836,21.222
MORAN,88,049,88_049,4927,21.108,21.277
MORAN,88,049,88_049,4928,21.156,21.238
MORAN,88,049,88_049,4929,21.144,21.184
MORAN,88,049,88_049,4930,21.137,21.162
PUTNAM,88,014,88_014,4931,19.017,19.165
PUTNAM,88,014,88_014,4932,19.063,19.205
PUTNAM,88,014,88_014,4933,19.125,19.209
PUTNAM,88,014,88_014,4934,19.181,19.115
PUTNAM,88,014,88_014,4935,19.189,19.101
WYLLIESBURG,88,041,88_041,4936,20.674,21.307
WYLLIESBURG,88,041,88_041,4937,20.936,21.425
WYLLIESBURG,88,041,88_041,4938,20.911,21.476
WYLLIESBURG,88,041,88_041,4939,21.133,21.660
WYLLIESBURG,88,041,88_041,4940,21.233,21.683
ELAMSVILLE,88,037,88_037,4941,20.376,20.482
ELAMSVILLE,88,037,88_037,4942,20.288,20.438
ELAMSVILLE,88,037,88_037,4943,20.238,20.395
ELAMSVILLE,88,037,88_037,4944,19.272,19.477
ELAMSVILLE,88,037,88_037,4945,18.295,18.524
BRANCHVILLE,88,044,88_044,4946,22.018,21.873
BRANCHVILLE,88,044,88_044,4947,21.894,21.781
BRANCHVILLE,88,044,88_044,4948,21.819,21.768
BRANCHVILLE,88,044,88_044,4949,21.847,21.798
BRANCHVILLE,88,044,88_044,4950,21.907,21.857
RINGGOLD,88,040,88_040,4951,21.349,21.445
RINGGOLD,88,040,88_040,4952,21.127,21.196
RINGGOLD,88,040,88_040,4953,20.776,20.896
RINGGOLD,88,040,88_040,4954,20.390,20.557
RINGGOLD,88,040,88_040,4955,20.366,20.746
NEWSOMS,88,043,88_043,4956,22.088,21.937
NEWSOMS,88,043,88_043,4957,22.108,22.005
NEWSOMS,88,043,88_043,4958,22.069,21.959
NEWSOMS,88,043,88_043,4959,22.088,21.932
NEWSOMS,88,043,88_043,4960,22.080,21.893
BRODNAX,88,042,88_042,4961,22.070,22.611
BRODNAX,88,042,88_042,4962,22.166,22.521
BRODNAX,88,042,88_042,4963,22.053,22.189
BRODNAX,88,042,88_042,4964,21.936,21.982
BRODNAX,88,042,88_042,4965,21.887,21.904
BALD KNOB,88,900,88_900,4966,19.442,19.620
BALD KNOB,88,900,88_900,4967,19.434,19.684
BALD KNOB,88,900,88_900,4968,19.139,19.403
BALD KNOB,88,900,88_900,4969,18.205,18.443
BALD KNOB,88,900,88_900,4970,18.099,18.340
GLOUCESTER,88,910,88_910,4971,21.678,21.332
GLOUCESTER,88,910,88_910,4972,21.791,21.572
GLOUCESTER,88,910,88_910,4973,21.940,21.831
GLOUCESTER,88,910,88_910,4974,22.038,21.950
GLOUCESTER,88,910,88_910,4975,22.004,21.869
BLACKSBURG,88,116,88_116,4976,19.150,19.368
BLACKSBURG,88,116,88_116,4977,19.356,19.557
BLACKSBURG,88,116,88_116,4978,19.196,19.355
BLACKSBURG,88,116,88_116,4979,19.057,19.205
BLACKSBURG,88,116,88_116,4980,19.304,19.467
NAT TUNNEL,88,134,88_134,4981,20.076,20.407
NAT TUNNEL,88,134,88_134,4982,19.665,19.921
NAT TUNNEL,88,134,88_134,4983,19.581,19.845
NAT TUNNEL,88,134,88_134,4984,19.875,20.178
NAT TUNNEL,88,134,88_134,4985,20.084,20.395
OZETTE,89,001,89_001,4986,10.504,12.250
OZETTE,89,001,89_001,4987,11.415,13.504
OZETTE,89,001,89_001,4988,11.675,13.729
OZETTE,89,001,89_001,4989,11.269,13.128
OZETTE,89,001,89_001,4990,10.770,12.507
WARM BEACH,89,003,89_003,4991,11.831,14.124
WARM BEACH,89,003,89_003,4992,12.020,14.442
WARM BEACH,89,003,89_003,4993,12.140,14.372
WARM BEACH,89,003,89_003,4994,12.243,14.196
WARM BEACH,89,003,89_003,4995,12.227,14.103
NEWHALEM,89,004,89_004,4996,10.112,13.083
NEWHALEM,89,004,89_004,4997,10.564,13.502
NEWHALEM,89,004,89_004,4998,10.994,13.826
NEWHALEM,89,004,89_004,4999,11.657,14.422
NEWHALEM,89,004,89_004,5000,11.739,14.509
TWISP,89,005,89_005,5001,12.798,15.687
TWISP,89,005,89_005,5002,13.887,16.489
TWISP,89,005,89_005,5003,13.881,16.657
TWISP,89,005,89_005,5004,13.992,16.954
TWISP,89,005,89_005,5005,14.407,17.408
CHEWELAH,89,008,89_008,5006,14.343,15.971
CHEWELAH,89,008,89_008,5007,14.067,15.956
CHEWELAH,89,008,89_008,5008,14.169,15.976
CHEWELAH,89,008,89_008,5009,13.892,15.885
CHEWELAH,89,008,89_008,5010,13.360,15.696
TAHOLAH,89,009,89_009,5011,11.403,13.075
TAHOLAH,89,009,89_009,5012,11.544,13.146
TAHOLAH,89,009,89_009,5013,11.695,13.190
TAHOLAH,89,009,89_009,5014,11.924,13.332
TAHOLAH,89,009,89_009,5015,12.264,13.886
MOSES LAKE,89,014,89_014,5016,15.853,18.577
MOSES LAKE,89,014,89_014,5017,16.144,18.867
MOSES LAKE,89,014,89_014,5018,16.169,18.863
MOSES LAKE,89,014,89_014,5019,15.959,18.623
MOSES LAKE,89,014,89_014,5020,15.823,18.451
RIMROCK,89,019,89_019,5021,7.087,10.493
RIMROCK,89,019,89_019,5022,7.978,11.310
RIMROCK,89,019,89_019,5023,8.561,11.798
RIMROCK,89,019,89_019,5024,9.725,12.909
RIMROCK,89,019,89_019,5025,9.886,13.276
MERCER,89,021,89_021,5026,15.321,18.508
MERCER,89,021,89_021,5027,16.063,19.169
MERCER,89,021,89_021,5028,16.520,19.270
MERCER,89,021,89_021,5029,16.641,19.156
MERCER,89,021,89_021,5030,16.485,18.918
ASOTIN,89,023,89_023,5031,12.098,14.443
ASOTIN,89,023,89_023,5032,13.016,14.887
ASOTIN,89,023,89_023,5033,13.436,15.441
ASOTIN,89,023,89_023,5034,15.136,17.401
ASOTIN,89,023,89_023,5035,16.236,18.687
SNOWDEN,89,025,89_025,5036,12.820,15.875
SNOWDEN,89,025,89_025,5037,13.279,16.308
SNOWDEN,89,025,89_025,5038,14.245,16.932
SNOWDEN,89,025,89_025,5039,14.335,16.963
SNOWDEN,89,025,89_025,5040,14.083,16.775
KENDALL,89,027,89_027,5041,12.595,15.296
KENDALL,89,027,89_027,5042,12.273,14.929
KENDALL,89,027,89_027,5043,11.960,14.575
KENDALL,89,027,89_027,5044,11.798,14.504
KENDALL,89,027,89_027,5045,12.170,14.753
WINTHROP,89,029,89_029,5046,12.589,15.189
WINTHROP,89,029,89_029,5047,11.433,14.276
WINTHROP,89,029,89_029,5048,10.327,13.282
WINTHROP,89,029,89_029,5049,9.128,12.125
WINTHROP,89,029,89_029,5050,8.154,11.113
TONASKET,89,030,89_030,5051,13.186,15.776
TONASKET,89,030,89_030,5052,14.587,17.454
TONASKET,89,030,89_030,5053,15.037,17.911
TONASKET,89,030,89_030,5054,14.108,16.814
TONASKET,89,030,89_030,5055,13.099,15.758
CUSICK,89,032,89_032,5056,12.429,15.053
CUSICK,89,032,89_032,5057,12.112,14.815
CUSICK,89,032,89_032,5058,11.871,14.789
CUSICK,89,032,89_032,5059,11.010,14.131
CUSICK,89,032,89_032,5060,10.688,13.865
LEAVENWORTH,89,036,89_036,5061,13.781,16.684
LEAVENWORTH,89,036,89_036,5062,13.872,16.769
LEAVENWORTH,89,036,89_036,5063,12.995,16.093
LEAVENWORTH,89,036,89_036,5064,12.098,15.371
LEAVENWORTH,89,036,89_036,5065,11.040,14.400
QUINCY,89,037,89_037,5066,15.397,18.057
QUINCY,89,037,89_037,5067,16.066,18.419
QUINCY,89,037,89_037,5068,16.172,18.559
QUINCY,89,037,89_037,5069,15.742,18.353
QUINCY,89,037,89_037,5070,15.503,18.201
WILBUR,89,038,89_038,5071,13.455,15.869
WILBUR,89,038,89_038,5072,13.151,15.558
WILBUR,89,038,89_038,5073,12.963,15.395
WILBUR,89,038,89_038,5074,13.496,16.014
WILBUR,89,038,89_038,5075,13.908,16.471
ILWACO,89,040,89_040,5076,11.610,12.837
ILWACO,89,040,89_040,5077,11.837,12.971
ILWACO,89,040,89_040,5078,11.824,12.860
ILWACO,89,040,89_040,5079,11.703,12.875
ILWACO,89,040,89_040,5080,11.668,12.914
PACKWOOD,89,043,89_043,5081,7.977,11.430
PACKWOOD,89,043,89_043,5082,8.415,11.829
PACKWOOD,89,043,89_043,5083,10.206,13.594
PACKWOOD,89,043,89_043,5084,11.399,14.628
PACKWOOD,89,043,89_043,5085,10.692,13.679
ELLENSBURG,89,044,89_044,5086,12.965,15.905
ELLENSBURG,89,044,89_044,5087,11.831,14.942
ELLENSBURG,89,044,89_044,5088,11.577,14.768
ELLENSBURG,89,044,89_044,5089,12.022,15.239
ELLENSBURG,89,044,89_044,5090,12.826,15.937
KEYSTONE,89,057,89_057,5091,14.148,16.609
KEYSTONE,89,057,89_057,5092,13.933,16.449
KEYSTONE,89,057,89_057,5093,13.702,16.301
KEYSTONE,89,057,89_057,5094,13.315,16.060
KEYSTONE,89,057,89_057,5095,12.895,15.825
MT ST HELENS,89,060,89_060,5096,12.597,15.351
MT ST HELENS,89,060,89_060,5097,11.545,14.368
MT ST HELENS,89,060,89_060,5098,9.694,12.711
MT ST HELENS,89,060,89_060,5099,8.780,11.780
MT ST HELENS,89,060,89_060,5100,8.744,11.568
MT RAINIER,89,061,89_061,5101,9.900,12.528
MT RAINIER,89,061,89_061,5102,8.226,10.670
MT RAINIER,89,061,89_061,5103,6.931,9.277
MT RAINIER,89,061,89_061,5104,6.869,9.350
MT RAINIER,89,061,89_061,5105,7.547,10.270
BAY VIEW,89,066,89_066,5106,12.843,14.433
BAY VIEW,89,066,89_066,5107,12.849,14.683
BAY VIEW,89,066,89_066,5108,12.584,14.643
BAY VIEW,89,066,89_066,5109,12.521,14.644
BAY VIEW,89,066,89_066,5110,12.354,14.742
MAZAMA,89,068,89_068,5111,11.845,14.990
MAZAMA,89,068,89_068,5112,10.787,14.026
MAZAMA,89,068,89_068,5113,8.994,12.059
MAZAMA,89,068,89_068,5114,8.099,11.071
MAZAMA,89,068,89_068,5115,5.542,8.419
PE ELL,89,078,89_078,5116,12.749,14.516
PE ELL,89,078,89_078,5117,13.262,14.835
PE ELL,89,078,89_078,5118,13.650,15.036
PE ELL,89,078,89_078,5119,13.918,15.193
PE ELL,89,078,89_078,5120,14.516,15.533
RAINIER,89,079,89_079,5121,13.482,15.521
RAINIER,89,079,89_079,5122,13.865,15.478
RAINIER,89,079,89_079,5123,13.808,15.396
RAINIER,89,079,89_079,5124,13.620,15.261
RAINIER,89,079,89_079,5125,13.510,15.195
CARNATION,89,111,89_111,5126,13.713,15.669
CARNATION,89,111,89_111,5127,13.658,15.741
CARNATION,89,111,89_111,5128,13.794,15.883
CARNATION,89,111,89_111,5129,13.536,15.750
CARNATION,89,111,89_111,5130,13.033,15.386
NO CASCADES,89,903,89_903,5131,10.230,13.277
NO CASCADES,89,903,89_903,5132,9.937,13.056
NO CASCADES,89,903,89_903,5133,9.612,12.715
NO CASCADES,89,903,89_903,5134,8.699,11.724
NO CASCADES,89,903,89_903,5135,7.285,10.252
TURNBULL NWR,89,906,89_906,5136,12.897,14.590
TURNBULL NWR,89,906,89_906,5137,12.879,14.626
TURNBULL NWR,89,906,89_906,5138,12.874,14.729
TURNBULL NWR,89,906,89_906,5139,12.827,14.655
TURNBULL NWR,89,906,89_906,5140,12.848,14.515
VASHON IS.,89,907,89_907,5141,14.333,16.468
VASHON IS.,89,907,89_907,5142,14.187,16.378
VASHON IS.,89,907,89_907,5143,13.952,16.122
VASHON IS.,89,907,89_907,5144,13.940,16.131
VASHON IS.,89,907,89_907,5145,14.145,16.394
L PEND O NWR,89,908,89_908,5146,10.502,13.198
L PEND O NWR,89,908,89_908,5147,11.481,13.916
L PEND O NWR,89,908,89_908,5148,12.084,14.314
L PEND O NWR,89,908,89_908,5149,11.943,14.264
L PEND O NWR,89,908,89_908,5150,12.858,15.011
E. MT. ADAMS,89,909,89_909,5151,10.038,13.142
E. MT. ADAMS,89,909,89_909,5152,8.870,11.899
E. MT. ADAMS,89,909,89_909,5153,10.330,13.473
E. MT. ADAMS,89,909,89_909,5154,9.881,12.880
E. MT. ADAMS,89,909,89_909,5155,10.243,13.310
HIX,90,001,90_001,5156,18.046,18.592
HIX,90,001,90_001,5157,18.521,18.996
HIX,90,001,90_001,5158,18.747,19.182
HIX,90,001,90_001,5159,18.839,19.276
HIX,90,001,90_001,5160,18.870,19.308
PEDRO,90,003,90_003,5161,17.335,17.870
PEDRO,90,003,90_003,5162,17.305,17.845
PEDRO,90,003,90_003,5163,17.337,17.821
PEDRO,90,003,90_003,5164,17.526,17.942
PEDRO,90,003,90_003,5165,17.378,17.697
HANOVER,90,007,90_007,5166,19.622,19.860
HANOVER,90,007,90_007,5167,19.664,19.944
HANOVER,90,007,90_007,5168,19.569,19.862
HANOVER,90,007,90_007,5169,19.482,19.803
HANOVER,90,007,90_007,5170,19.180,19.558
SPENCER,90,014,90_014,5171,19.032,19.065
SPENCER,90,014,90_014,5172,18.921,19.030
SPENCER,90,014,90_014,5173,19.018,19.090
SPENCER,90,014,90_014,5174,18.938,18.940
SPENCER,90,014,90_014,5175,18.978,18.982
NICUT,90,016,90_016,5176,19.042,18.691
NICUT,90,016,90_016,5177,19.135,18.877
NICUT,90,016,90_016,5178,19.134,18.919
NICUT,90,016,90_016,5179,19.352,19.226
NICUT,90,016,90_016,5180,19.519,19.398
PARADISE,90,019,90_019,5181,20.546,20.339
PARADISE,90,019,90_019,5182,20.680,20.437
PARADISE,90,019,90_019,5183,20.591,20.473
PARADISE,90,019,90_019,5184,20.189,20.330
PARADISE,90,019,90_019,5185,19.779,20.107
CANAAN,90,022,90_022,5186,17.613,17.819
CANAAN,90,022,90_022,5187,17.363,17.551
CANAAN,90,022,90_022,5188,16.861,16.993
CANAAN,90,022,90_022,5189,16.264,16.512
CANAAN,90,022,90_022,5190,16.197,16.632
VALLEY HEAD,90,023,90_023,5191,16.015,16.484
VALLEY HEAD,90,023,90_023,5192,15.537,15.781
VALLEY HEAD,90,023,90_023,5193,15.169,15.281
VALLEY HEAD,90,023,90_023,5194,15.133,15.265
VALLEY HEAD,90,023,90_023,5195,14.879,15.053
THREE FORKS,90,024,90_024,5196,16.516,16.570
THREE FORKS,90,024,90_024,5197,17.142,17.129
THREE FORKS,90,024,90_024,5198,17.333,17.304
THREE FORKS,90,024,90_024,5199,17.199,17.145
THREE FORKS,90,024,90_024,5200,17.284,17.186
CEDARVILLE,90,026,90_026,5201,19.076,19.181
CEDARVILLE,90,026,90_026,5202,19.119,19.305
CEDARVILLE,90,026,90_026,5203,19.196,19.391
CEDARVILLE,90,026,90_026,5204,19.234,19.410
CEDARVILLE,90,026,90_026,5205,19.200,19.388
DENMAR,90,027,90_027,5206,16.868,17.448
DENMAR,90,027,90_027,5207,16.656,17.263
DENMAR,90,027,90_027,5208,16.516,17.064
DENMAR,90,027,90_027,5209,16.261,16.797
DENMAR,90,027,90_027,5210,16.023,16.684
RICHWOOD,90,029,90_029,5211,17.291,17.246
RICHWOOD,90,029,90_029,5212,17.318,17.281
RICHWOOD,90,029,90_029,5213,16.771,16.801
RICHWOOD,90,029,90_029,5214,16.026,16.154
RICHWOOD,90,029,90_029,5215,15.566,15.844
GREEN BANK,90,030,90_030,5216,15.835,16.049
GREEN BANK,90,030,90_030,5217,15.888,16.124
GREEN BANK,90,030,90_030,5218,15.551,15.851
GREEN BANK,90,030,90_030,5219,15.005,15.336
GREEN BANK,90,030,90_030,5220,14.469,14.804
MOUNDSVILLE,90,037,90_037,5221,18.540,19.177
MOUNDSVILLE,90,037,90_037,5222,18.254,18.889
MOUNDSVILLE,90,037,90_037,5223,18.275,18.881
MOUNDSVILLE,90,037,90_037,5224,18.236,18.840
MOUNDSVILLE,90,037,90_037,5225,18.102,18.732
MONONGAH,90,038,90_038,5226,18.905,19.492
MONONGAH,90,038,90_038,5227,18.665,19.223
MONONGAH,90,038,90_038,5228,18.522,19.078
MONONGAH,90,038,90_038,5229,18.363,18.911
MONONGAH,90,038,90_038,5230,18.288,18.821
BEBEE,90,041,90_041,5231,18.294,18.864
BEBEE,90,041,90_041,5232,18.112,18.746
BEBEE,90,041,90_041,5233,18.271,18.865
BEBEE,90,041,90_041,5234,18.494,19.055
BEBEE,90,041,90_041,5235,18.610,19.161
SMITHFIELD,90,043,90_043,5236,18.169,18.870
SMITHFIELD,90,043,90_043,5237,18.004,18.740
SMITHFIELD,90,043,90_043,5238,18.065,18.798
SMITHFIELD,90,043,90_043,5239,18.244,18.913
SMITHFIELD,90,043,90_043,5240,18.388,19.035
YELLOW SPG,90,048,90_048,5241,18.294,18.379
YELLOW SPG,90,048,90_048,5242,18.796,18.858
YELLOW SPG,90,048,90_048,5243,18.965,19.009
YELLOW SPG,90,048,90_048,5244,18.954,18.975
YELLOW SPG,90,048,90_048,5245,19.027,19.011
MARTINSBURG,90,051,90_051,5246,19.421,19.665
MARTINSBURG,90,051,90_051,5247,19.443,19.654
MARTINSBURG,90,051,90_051,5248,19.556,19.722
MARTINSBURG,90,051,90_051,5249,19.542,19.710
MARTINSBURG,90,051,90_051,5250,19.744,19.988
RUTHBELLE,90,053,90_053,5251,17.385,17.673
RUTHBELLE,90,053,90_053,5252,17.104,17.438
RUTHBELLE,90,053,90_053,5253,17.219,17.611
RUTHBELLE,90,053,90_053,5254,17.140,17.586
RUTHBELLE,90,053,90_053,5255,17.179,17.651
MEADLAND,90,140,90_140,5256,18.612,19.101
MEADLAND,90,140,90_140,5257,18.661,19.163
MEADLAND,90,140,90_140,5258,18.623,19.163
MEADLAND,90,140,90_140,5259,18.746,19.310
MEADLAND,90,140,90_140,5260,18.864,19.505
BISMARK,90,147,90_147,5261,15.697,16.171
BISMARK,90,147,90_147,5262,15.963,16.412
BISMARK,90,147,90_147,5263,16.293,16.659
BISMARK,90,147,90_147,5264,16.645,16.950
BISMARK,90,147,90_147,5265,17.587,17.777
LOST RIVER,90,149,90_149,5266,17.097,17.384
LOST RIVER,90,149,90_149,5267,17.132,17.377
LOST RIVER,90,149,90_149,5268,17.320,17.499
LOST RIVER,90,149,90_149,5269,17.257,17.413
LOST RIVER,90,149,90_149,5270,17.152,17.366
SHANGHAI,90,150,90_150,5271,18.955,19.182
SHANGHAI,90,150,90_150,5272,18.723,18.902
SHANGHAI,90,150,90_150,5273,18.913,19.012
SHANGHAI,90,150,90_150,5274,19.023,19.099
SHANGHAI,90,150,90_150,5275,19.255,19.387
BOWDEN,90,902,90_902,5276,15.565,16.167
BOWDEN,90,902,90_902,5277,15.985,16.744
BOWDEN,90,902,90_902,5278,15.943,16.711
BOWDEN,90,902,90_902,5279,16.128,16.992
BOWDEN,90,902,90_902,5280,16.587,17.650
BAYFIELD,91,005,91_005,5281,13.548,13.156
BAYFIELD,91,005,91_005,5282,13.485,13.055
BAYFIELD,91,005,91_005,5283,13.648,13.318
BAYFIELD,91,005,91_005,5284,13.788,13.512
BAYFIELD,91,005,91_005,5285,13.833,13.624
IRON RIVER,91,002,91_002,5286,14.372,13.915
IRON RIVER,91,002,91_002,5287,14.028,13.590
IRON RIVER,91,002,91_002,5288,13.849,13.366
IRON RIVER,91,002,91_002,5289,13.534,12.997
IRON RIVER,91,002,91_002,5290,13.188,12.632
CHAFFEY,91,001,91_001,5291,13.903,13.683
CHAFFEY,91,001,91_001,5292,13.490,13.311
CHAFFEY,91,001,91_001,5293,13.158,12.972
CHAFFEY,91,001,91_001,5294,12.841,12.631
CHAFFEY,91,001,91_001,5295,12.548,12.327
GRAND VIEW,91,004,91_004,5296,14.703,14.334
GRAND VIEW,91,004,91_004,5297,14.977,14.519
GRAND VIEW,91,004,91_004,5298,15.015,14.539
GRAND VIEW,91,004,91_004,5299,14.869,14.473
GRAND VIEW,91,004,91_004,5300,14.732,14.383
LAND O LAKES,91,008,91_008,5301,13.931,13.786
LAND O LAKES,91,008,91_008,5302,13.793,13.752
LAND O LAKES,91,008,91_008,5303,13.713,13.736
LAND O LAKES,91,008,91_008,5304,13.698,13.772
LAND O LAKES,91,008,91_008,5305,13.774,13.808
SHANAGOLDEN,91,006,91_006,5306,14.026,14.005
SHANAGOLDEN,91,006,91_006,5307,14.061,13.991
SHANAGOLDEN,91,006,91_006,5308,14.140,13.997
SHANAGOLDEN,91,006,91_006,5309,14.204,13.994
SHANAGOLDEN,91,006,91_006,5310,14.236,13.927
COUDERAY,91,015,91_015,5311,14.188,14.384
COUDERAY,91,015,91_015,5312,14.296,14.474
COUDERAY,91,015,91_015,5313,14.426,14.574
COUDERAY,91,015,91_015,5314,14.709,14.780
COUDERAY,91,015,91_015,5315,15.061,14.995
EAGLE RIVER,91,024,91_024,5316,14.397,13.894
EAGLE RIVER,91,024,91_024,5317,14.385,13.879
EAGLE RIVER,91,024,91_024,5318,14.363,13.848
EAGLE RIVER,91,024,91_024,5319,14.325,13.838
EAGLE RIVER,91,024,91_024,5320,14.320,13.862
PHILLIPS,91,019,91_019,5321,14.386,14.018
PHILLIPS,91,019,91_019,5322,14.635,14.263
PHILLIPS,91,019,91_019,5323,14.768,14.393
PHILLIPS,91,019,91_019,5324,14.787,14.472
PHILLIPS,91,019,91_019,5325,14.724,14.533
AMBERG,91,028,91_028,5326,14.957,14.636
AMBERG,91,028,91_028,5327,14.848,14.495
AMBERG,91,028,91_028,5328,14.711,14.352
AMBERG,91,028,91_028,5329,14.561,14.207
AMBERG,91,028,91_028,5330,14.428,14.085
CRANDON,91,026,91_026,5331,13.739,13.757
CRANDON,91,026,91_026,5332,13.703,13.704
CRANDON,91,026,91_026,5333,13.783,13.709
CRANDON,91,026,91_026,5334,13.986,13.772
CRANDON,91,026,91_026,5335,14.150,13.900
EXELAND,91,016,91_016,5336,15.075,15.214
EXELAND,91,016,91_016,5337,15.139,15.346
EXELAND,91,016,91_016,5338,15.236,15.451
EXELAND,91,016,91_016,5339,15.415,15.585
EXELAND,91,016,91_016,5340,15.555,15.663
WAUSAUKEE,91,029,91_029,5341,14.913,14.752
WAUSAUKEE,91,029,91_029,5342,14.817,14.686
WAUSAUKEE,91,029,91_029,5343,14.841,14.687
WAUSAUKEE,91,029,91_029,5344,14.899,14.705
WAUSAUKEE,91,029,91_029,5345,14.916,14.739
RIB LAKE,91,020,91_020,5346,14.552,14.040
RIB LAKE,91,020,91_020,5347,14.528,14.090
RIB LAKE,91,020,91_020,5348,14.565,14.234
RIB LAKE,91,020,91_020,5349,14.693,14.513
RIB LAKE,91,020,91_020,5350,14.779,14.730
IRMA,91,022,91_022,5351,14.656,14.167
IRMA,91,022,91_022,5352,14.744,14.286
IRMA,91,022,91_022,5353,14.711,14.242
IRMA,91,022,91_022,5354,14.714,14.275
IRMA,91,022,91_022,5355,14.693,14.282
GILMAN,91,017,91_017,5356,15.002,15.435
GILMAN,91,017,91_017,5357,15.055,15.463
GILMAN,91,017,91_017,5358,15.130,15.469
GILMAN,91,017,91_017,5359,15.206,15.497
GILMAN,91,017,91_017,5360,15.250,15.530
STETSONVILLE,91,118,91_118,5361,15.348,15.435
STETSONVILLE,91,118,91_118,5362,15.290,15.224
STETSONVILLE,91,118,91_118,5363,15.267,15.044
STETSONVILLE,91,118,91_118,5364,15.179,14.878
STETSONVILLE,91,118,91_118,5365,15.082,14.821
WEYERHAUSER,91,014,91_014,5366,16.013,15.986
WEYERHAUSER,91,014,91_014,5367,16.132,16.116
WEYERHAUSER,91,014,91_014,5368,16.145,16.185
WEYERHAUSER,91,014,91_014,5369,16.228,16.351
WEYERHAUSER,91,014,91_014,5370,16.263,16.447
HUDSON,91,009,91_009,5371,17.253,16.947
HUDSON,91,009,91_009,5372,16.608,16.620
HUDSON,91,009,91_009,5373,16.240,16.415
HUDSON,91,009,91_009,5374,15.927,16.181
HUDSON,91,009,91_009,5375,15.748,15.986
OCONTO FALLS,91,045,91_045,5376,15.999,15.761
OCONTO FALLS,91,045,91_045,5377,15.989,15.699
OCONTO FALLS,91,045,91_045,5378,15.972,15.788
OCONTO FALLS,91,045,91_045,5379,15.949,15.778
OCONTO FALLS,91,045,91_045,5380,15.875,15.837
STRATFORD,91,039,91_039,5381,15.626,16.395
STRATFORD,91,039,91_039,5382,15.547,16.204
STRATFORD,91,039,91_039,5383,15.393,15.812
STRATFORD,91,039,91_039,5384,15.264,15.502
STRATFORD,91,039,91_039,5385,15.177,15.213
STEVENS PT,91,041,91_041,5386,15.500,15.774
STEVENS PT,91,041,91_041,5387,15.273,15.742
STEVENS PT,91,041,91_041,5388,15.021,15.514
STEVENS PT,91,041,91_041,5389,15.158,15.583
STEVENS PT,91,041,91_041,5390,15.430,15.761
CLINTONVILLE,91,047,91_047,5391,16.231,16.243
CLINTONVILLE,91,047,91_047,5392,16.252,16.328
CLINTONVILLE,91,047,91_047,5393,16.245,16.384
CLINTONVILLE,91,047,91_047,5394,16.172,16.318
CLINTONVILLE,91,047,91_047,5395,16.080,16.185
CASCO,91,049,91_049,5396,15.648,15.208
CASCO,91,049,91_049,5397,15.153,14.705
CASCO,91,049,91_049,5398,14.881,14.474
CASCO,91,049,91_049,5399,14.736,14.419
CASCO,91,049,91_049,5400,14.590,14.367
ELDERON,91,042,91_042,5401,14.990,15.884
ELDERON,91,042,91_042,5402,15.081,15.844
ELDERON,91,042,91_042,5403,15.271,15.844
ELDERON,91,042,91_042,5404,15.383,15.849
ELDERON,91,042,91_042,5405,15.516,15.948
ESDAILE,91,031,91_031,5406,16.587,16.691
ESDAILE,91,031,91_031,5407,16.725,16.953
ESDAILE,91,031,91_031,5408,16.790,17.072
ESDAILE,91,031,91_031,5409,16.768,17.075
ESDAILE,91,031,91_031,5410,16.859,17.224
MANAWA,91,044,91_044,5411,16.251,16.544
MANAWA,91,044,91_044,5412,16.128,16.363
MANAWA,91,044,91_044,5413,16.079,16.310
MANAWA,91,044,91_044,5414,15.931,16.198
MANAWA,91,044,91_044,5415,15.727,16.042
SAXEVILLE,91,043,91_043,5416,16.479,16.699
SAXEVILLE,91,043,91_043,5417,16.409,16.659
SAXEVILLE,91,043,91_043,5418,16.168,16.506
SAXEVILLE,91,043,91_043,5419,16.094,16.465
SAXEVILLE,91,043,91_043,5420,16.076,16.507
GILMANTON,91,033,91_033,5421,16.688,17.353
GILMANTON,91,033,91_033,5422,16.975,17.712
GILMANTON,91,033,91_033,5423,16.777,17.454
GILMANTON,91,033,91_033,5424,16.781,17.355
GILMANTON,91,033,91_033,5425,16.994,17.428
PRINCETON,91,057,91_057,5426,16.772,16.929
PRINCETON,91,057,91_057,5427,16.735,16.910
PRINCETON,91,057,91_057,5428,16.735,16.916
PRINCETON,91,057,91_057,5429,16.749,16.930
PRINCETON,91,057,91_057,5430,16.668,16.894
N FREEDOM,91,055,91_055,5431,16.630,17.052
N FREEDOM,91,055,91_055,5432,16.766,17.200
N FREEDOM,91,055,91_055,5433,16.839,17.250
N FREEDOM,91,055,91_055,5434,16.927,17.206
N FREEDOM,91,055,91_055,5435,16.831,17.369
ROLLING GRND,91,052,91_052,5436,16.303,16.982
ROLLING GRND,91,052,91_052,5437,16.439,17.205
ROLLING GRND,91,052,91_052,5438,16.625,17.587
ROLLING GRND,91,052,91_052,5439,16.865,18.077
ROLLING GRND,91,052,91_052,5440,16.887,18.082
VERONA,91,167,91_167,5441,16.844,17.296
VERONA,91,167,91_167,5442,16.957,17.241
VERONA,91,167,91_167,5443,16.985,17.236
VERONA,91,167,91_167,5444,17.012,17.223
VERONA,91,167,91_167,5445,17.095,17.281
WIOTA,91,066,91_066,5446,17.243,17.429
WIOTA,91,066,91_066,5447,17.315,17.418
